latitude,longitude,elevation
-8.047188,-34.940513,12.6
-8.047174,-34.940522,12.6
-8.047161,-34.940531,12.6
-8.047147,-34.94054,12.6
-8.047133,-34.940549,12.6
-8.047115,-34.940549,12.6
-8.047096,-34.940549,12.6
-8.047078,-34.940549,12.6
-8.047059,-34.940545,12.6
-8.047039,-34.94054,12.6
-8.04702,-34.940536,12.6
-8.047001,-34.94053,12.6
-8.046981,-34.940524,12.6
-8.046962,-34.940518,12.6
-8.046943,-34.940514,12.6
-8.046925,-34.94051,12.6
-8.046906,-34.940506,12.6
-8.046886,-34.9405,12.6
-8.046865,-34.940494,12.6
-8.046845,-34.940488,13.8
-8.046824,-34.940484,13.8
-8.046804,-34.940479,13.8
-8.046783,-34.940475,13.8
-8.046764,-34.94047,13.8
-8.046744,-34.940465,13.8
-8.046725,-34.94046,13.8
-8.046706,-34.940456,13.8
-8.046686,-34.940453,13.8
-8.046667,-34.940449,13.8
-8.046647,-34.940444,13.8
-8.046628,-34.940439,13.8
-8.046608,-34.940434,13.8
-8.046589,-34.940427,13.8
-8.046571,-34.94042,13.8
-8.046552,-34.940413,13.8
-8.046533,-34.940407,13.8
-8.046514,-34.940402,13.8
-8.046495,-34.940396,13.8
-8.046474,-34.940388,13.8
-8.046454,-34.94038,13.8
-8.046433,-34.940372,13.8
-8.046412,-34.940366,13.8
-8.04639,-34.940361,13.8
-8.046369,-34.940355,13.8
-8.046346,-34.94035,13.8
-8.046323,-34.940344,13.8
-8.0463,-34.940339,13.8
-8.046268,-34.940329,13.8
-8.046235,-34.940319,13.8
-8.046214,-34.940313,13.8
-8.046192,-34.940307,13.8
-8.046171,-34.940301,13.8
-8.046152,-34.940294,13.8
-8.046134,-34.940287,13.8
-8.046115,-34.94028,13.8
-8.046098,-34.940272,13.8
-8.046082,-34.940265,13.8
-8.046065,-34.940257,12.6
-8.046053,-34.940249,12.6
-8.04604,-34.940242,12.6
-8.046028,-34.940234,12.6
-8.046015,-34.940227,9.2
-8.046003,-34.940222,9.2
-8.045991,-34.940218,9.2
-8.045979,-34.940213,9.2
-8.045967,-34.940209,5.9
-8.045958,-34.940202,5.9
-8.045949,-34.940195,5.9
-8.045939,-34.940189,5.9
-8.04593,-34.940182,5.9
-8.045921,-34.940175,4.6
-8.04591,-34.94017,4.6
-8.045898,-34.940166,4.6
-8.045887,-34.940161,4.6
-8.045875,-34.940157,4.6
-8.045864,-34.940152,7.4
-8.045853,-34.940148,7.4
-8.045842,-34.940144,7.4
-8.04583,-34.94014,7.4
-8.045819,-34.940136,7.4
-8.045808,-34.940132,8.7
-8.045796,-34.94013,8.7
-8.045785,-34.940128,8.7
-8.045773,-34.940126,8.7
-8.045762,-34.940124,8.7
-8.04575,-34.940122,10.0
-8.045739,-34.940119,10.0
-8.045727,-34.940116,10.0
-8.045716,-34.940112,10.0
-8.045704,-34.940109,10.0
-8.045693,-34.940106,11.2
-8.045683,-34.940105,11.2
-8.045672,-34.940104,11.2
-8.045662,-34.940103,11.2
-8.045652,-34.940103,11.2
-8.045641,-34.940102,11.2
-8.045631,-34.940101,11.2
-8.045618,-34.940098,11.2
-8.045605,-34.940095,11.2
-8.045591,-34.940092,11.2
-8.045578,-34.940089,11.2
-8.045565,-34.940086,11.2
-8.045554,-34.940078,11.2
-8.045543,-34.94007,11.2
-8.045532,-34.940063,11.2
-8.045521,-34.940055,11.2
-8.04551,-34.940048,11.2
-8.0455,-34.940042,11.2
-8.045489,-34.940035,11.2
-8.045479,-34.940029,11.2
-8.045468,-34.940022,12.4
-8.045456,-34.940013,12.4
-8.045445,-34.940004,12.4
-8.045433,-34.939995,12.4
-8.045421,-34.939986,12.4
-8.04541,-34.939979,12.4
-8.0454,-34.939973,12.4
-8.045389,-34.939966,12.4
-8.045378,-34.93996,12.4
-8.045366,-34.939956,12.4
-8.045353,-34.939952,12.4
-8.045341,-34.939949,12.4
-8.045328,-34.939945,12.4
-8.045314,-34.93994,12.4
-8.0453,-34.939936,12.4
-8.045286,-34.939931,12.4
-8.045272,-34.939927,12.4
-8.045259,-34.939921,12.4
-8.045246,-34.939915,12.4
-8.045232,-34.93991,12.4
-8.045219,-34.939904,12.4
-8.045206,-34.939903,12.4
-8.045193,-34.939901,12.4
-8.045179,-34.9399,12.4
-8.045166,-34.939899,12.4
-8.045152,-34.939899,12.4
-8.045137,-34.939899,12.4
-8.045123,-34.939899,12.4
-8.045108,-34.939899,12.4
-8.045094,-34.939895,12.4
-8.045079,-34.939891,12.4
-8.045065,-34.939888,12.4
-8.04505,-34.939884,12.4
-8.045038,-34.939883,12.4
-8.045025,-34.939882,12.4
-8.045013,-34.939882,12.4
-8.045,-34.939881,12.4
-8.044988,-34.939879,12.4
-8.044975,-34.939878,12.4
-8.044963,-34.939876,12.4
-8.04495,-34.939875,12.4
-8.044938,-34.939873,12.4
-8.044926,-34.939869,12.4
-8.044913,-34.939865,12.4
-8.044901,-34.939862,12.4
-8.044888,-34.939858,12.4
-8.044874,-34.939853,12.4
-8.044861,-34.939847,12.4
-8.044847,-34.939842,12.4
-8.044833,-34.939837,12.4
-8.044822,-34.939831,12.4
-8.044811,-34.939825,12.4
-8.0448,-34.93982,12.4
-8.044789,-34.939814,12.4
-8.044776,-34.93981,12.4
-8.044763,-34.939806,12.4
-8.04475,-34.939803,12.4
-8.044737,-34.939799,12.4
-8.044724,-34.939796,12.4
-8.044711,-34.939792,12.4
-8.044697,-34.939789,12.4
-8.044684,-34.939786,12.4
-8.044673,-34.939781,12.4
-8.044662,-34.939777,12.4
-8.044652,-34.939772,12.4
-8.044641,-34.939768,12.4
-8.04463,-34.939763,12.4
-8.044619,-34.939758,12.4
-8.044608,-34.939753,12.4
-8.044597,-34.939748,12.4
-8.044586,-34.939743,11.2
-8.044576,-34.939741,11.2
-8.044566,-34.939739,11.2
-8.044556,-34.939736,11.2
-8.044546,-34.939734,11.2
-8.044536,-34.939732,11.2
-8.044524,-34.939729,11.2
-8.044511,-34.939726,11.2
-8.044499,-34.939723,11.2
-8.044486,-34.93972,11.2
-8.044474,-34.939717,11.2
-8.044461,-34.939713,11.2
-8.044447,-34.939709,11.2
-8.044434,-34.939706,11.2
-8.04442,-34.939702,11.2
-8.044408,-34.939698,11.2
-8.044396,-34.939694,11.2
-8.044385,-34.939689,11.2
-8.044373,-34.939685,11.2
-8.044361,-34.939681,11.2
-8.044355,-34.939673,11.2
-8.044348,-34.939666,11.2
-8.044342,-34.939658,11.2
-8.044335,-34.939651,11.2
-8.044329,-34.939643,11.2
-8.044323,-34.939643,11.2
-8.044318,-34.939643,11.2
-8.044312,-34.939643,11.2
-8.044306,-34.939643,11.2
-8.044301,-34.939643,11.2
-8.044295,-34.939643,11.2
-8.044289,-34.939643,11.2
-8.044284,-34.939643,11.2
-8.044278,-34.939643,11.2
-8.044278,-34.939641,11.2
-8.044278,-34.939638,11.2
-8.044278,-34.939636,11.2
-8.044278,-34.939634,11.2
-8.044278,-34.939632,11.2
-8.044278,-34.939629,11.2
-8.044278,-34.939627,11.2
-8.044278,-34.939625,11.2
-8.044279,-34.939622,11.2
-8.044279,-34.93962,11.2
-8.044279,-34.939618,11.2
-8.044279,-34.939615,11.2
-8.044279,-34.939613,11.2
-8.044279,-34.939611,11.2
-8.044279,-34.939609,11.2
-8.044279,-34.939606,11.2
-8.044279,-34.939604,11.2
-8.044279,-34.939593,11.2
-8.044279,-34.939583,11.2
-8.044279,-34.939572,11.2
-8.044278,-34.939561,11.2
-8.044278,-34.939551,11.2
-8.044278,-34.93954,11.2
-8.04428,-34.939529,11.2
-8.044281,-34.939519,11.2
-8.044283,-34.939508,11.2
-8.044284,-34.939498,11.2
-8.044286,-34.939487,11.2
-8.044286,-34.939476,11.2
-8.044286,-34.939465,11.2
-8.044285,-34.939455,11.2
-8.044285,-34.939444,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
-8.044285,-34.939433,11.2
