latitude,longitude,elevation,timestamp,cad,distance,distance_cumulative
-8.045055,-34.93123,16.0,2020-07-14 22:51:39+00:00,88,1.9254390275562716,1449.62920436632
-8.04505,-34.931213,16.0,2020-07-14 22:51:40+00:00,88,1.9538164845504264,1451.5830208508703
-8.045053,-34.931195,16.0,2020-07-14 22:51:41+00:00,88,2.0117099410332355,1453.5947307919034
-8.045056,-34.931177,16.0,2020-07-14 22:51:42+00:00,88,2.0117099263094342,1455.6064407182128
-8.045059,-34.931159,16.0,2020-07-14 22:51:43+00:00,88,2.0117099126443185,1457.6181506308571
-8.045067,-34.931142,16.0,2020-07-14 22:51:44+00:00,88,2.0722997953977282,1459.690450426255
-8.045076,-34.931125,16.0,2020-07-14 22:51:45+00:00,88,2.121876876689284,1461.8123273029444
-8.045084,-34.931108,16.0,2020-07-14 22:51:46+00:00,88,2.072299725389462,1463.8846270283339
-8.045099,-34.931096,16.0,2020-07-14 22:51:47+00:00,88,2.121747724782993,1466.006374753117
-8.045115,-34.931084,16.0,2020-07-14 22:51:48+00:00,88,2.209296085395859,1468.2156708385128
-8.04513,-34.931072,16.0,2020-07-14 22:51:49+00:00,88,2.1217476633858747,1470.3374185018986
-8.045148,-34.931069,16.0,2020-07-14 22:51:50+00:00,88,2.0180084355779773,1472.3554269374765
-8.045165,-34.931067,16.0,2020-07-14 22:51:51+00:00,88,1.8930139201542524,1474.2484408576308
-8.045183,-34.931064,16.0,2020-07-14 22:51:52+00:00,88,2.0180084349578826,1476.2664492925887
-8.045201,-34.931069,16.0,2020-07-14 22:51:53+00:00,88,2.0656167123903804,1478.3320660049792
-8.04522,-34.931075,16.0,2020-07-14 22:51:54+00:00,88,2.2029518958883227,1480.5350179008676
-8.045238,-34.93108,16.0,2020-07-14 22:51:55+00:00,88,2.0656167025120653,1482.6006346033796
-8.045256,-34.931086,16.0,2020-07-14 22:51:56+00:00,88,2.097720710501631,1484.6983553138812
-8.045273,-34.931091,16.0,2020-07-14 22:51:57+00:00,89,1.959252528925939,1486.657607842807
-8.045291,-34.931097,16.0,2020-07-14 22:51:58+00:00,89,2.0977206961631705,1488.7553285389702
-8.045308,-34.931103,16.0,2020-07-14 22:51:59+00:00,89,1.9930705545237322,1490.7483990934938
-8.045325,-34.931109,16.0,2020-07-14 22:52:00+00:00,87,1.9930705469551557,1492.741469640449
-8.045342,-34.931115,16.0,2020-07-14 22:52:01+00:00,87,1.9930705390349563,1494.734540179484
-8.045359,-34.931121,16.0,2020-07-14 22:52:02+00:00,87,1.9930705316435369,1496.7276107111275
-8.045378,-34.931129,16.0,2020-07-14 22:52:03+00:00,87,2.2788641086019017,1499.0064748197294
-8.045396,-34.931136,16.0,2020-07-14 22:52:04+00:00,88,2.135039449945007,1501.1415142696744
-8.045415,-34.931144,16.0,2020-07-14 22:52:05+00:00,88,2.2788640810305703,1503.420378350705
-8.045433,-34.931152,16.0,2020-07-14 22:52:06+00:00,88,2.177304897046891,1505.597683247752
-8.045451,-34.931159,16.0,2020-07-14 22:52:07+00:00,87,2.135039417087225,1507.7327226648392
-8.045469,-34.931167,16.0,2020-07-14 22:52:08+00:00,87,2.1773048695554307,1509.9100275343947
-8.045488,-34.931175,16.0,2020-07-14 22:52:09+00:00,87,2.278864026731678,1512.1888915611264
-8.045507,-34.931182,16.0,2020-07-14 22:52:10+00:00,88,2.2385169188423686,1514.4274084799688
-8.045526,-34.93119,16.0,2020-07-14 22:52:11+00:00,88,2.2788639983144554,1516.7062724782832
-8.045546,-34.931195,16.0,2020-07-14 22:52:12+00:00,88,2.27955360446987,1518.985826082753
-8.045565,-34.9312,16.0,2020-07-14 22:52:13+00:00,89,2.1724034678914697,1521.1582295506444
-8.045585,-34.931205,16.0,2020-07-14 22:52:14+00:00,89,2.279553596205113,1523.4377831468494
-8.045604,-34.931209,16.0,2020-07-14 22:52:15+00:00,89,2.147086147396172,1525.5848692942454
-8.045623,-34.931214,16.0,2020-07-14 22:52:16+00:00,89,2.172403453522542,1527.757272747768
-8.045642,-34.931218,16.0,2020-07-14 22:52:17+00:00,89,2.147086142717742,1529.9043588904858
-8.045659,-34.931224,16.0,2020-07-14 22:52:18+00:00,89,1.9930703961108438,1531.8974292865967
-8.045677,-34.93123,16.0,2020-07-14 22:52:19+00:00,89,2.0977205337107874,1533.9951498203075
-8.045694,-34.931236,16.0,2020-07-14 22:52:20+00:00,89,1.9930703801247234,1535.9882202004321
-8.045713,-34.931245,16.0,2020-07-14 22:52:21+00:00,89,2.32374379703627,1538.3119639974684
-8.045731,-34.931255,16.0,2020-07-14 22:52:22+00:00,89,2.2755409853318116,1540.5875049828003
-8.04575,-34.931264,16.0,2020-07-14 22:52:23+00:00,89,2.323743762081055,1542.9112487448813
-8.045769,-34.93127,16.0,2020-07-14 22:52:24+00:00,89,2.2029516822108293,1545.114200427092
-8.045789,-34.931276,16.0,2020-07-14 22:52:25+00:00,89,2.308684447958116,1547.4228848750502
-8.045808,-34.931282,16.0,2020-07-14 22:52:26+00:00,89,2.202951667192644,1549.6258365422427
-8.045826,-34.931291,16.0,2020-07-14 22:52:27+00:00,89,2.224234676713259,1551.850071218956
-8.045845,-34.931299,16.0,2020-07-14 22:52:28+00:00,89,2.278863761826417,1554.1289349807823
-8.045863,-34.931308,16.0,2020-07-14 22:52:29+00:00,88,2.2242346399332216,1556.3531696207156
-8.04588,-34.931316,16.0,2020-07-14 22:52:30+00:00,88,2.0766687765101293,1558.4298383972257
-8.045898,-34.931323,16.0,2020-07-14 22:52:31+00:00,88,2.135039151815458,1560.564877549041
-8.045915,-34.931331,16.0,2020-07-14 22:52:32+00:00,89,2.076668747338223,1562.6415462963794
-8.045932,-34.93134,16.0,2020-07-14 22:52:33+00:00,89,2.125821616692353,1564.7673679130717
-8.045949,-34.93135,16.0,2020-07-14 22:52:34+00:00,89,2.179445727380468,1566.946813640452
-8.045966,-34.931359,16.0,2020-07-14 22:52:35+00:00,89,2.1258215808093284,1569.0726352212614
-8.045979,-34.931372,16.0,2020-07-14 22:52:36+00:00,89,2.029929643494222,1571.1025648647555
-8.045992,-34.931384,16.0,2020-07-14 22:52:37+00:00,89,1.9536742225344699,1573.0562390872901
-8.046005,-34.931397,16.0,2020-07-14 22:52:38+00:00,89,2.0299295790633316,1575.0861686663534
-8.046019,-34.931412,16.0,2020-07-14 22:52:39+00:00,89,2.2652398382849848,1577.3514085046384
-8.046032,-34.931428,16.0,2020-07-14 22:52:40+00:00,89,2.275464262056984,1579.6268727666954
-8.046046,-34.931443,16.0,2020-07-14 22:52:41+00:00,89,2.2652397600509393,1581.8921125267464
-8.04606,-34.931453,16.0,2020-07-14 22:52:42+00:00,89,1.9006459916761,1583.7927585184225
-8.046074,-34.931464,16.0,2020-07-14 22:52:43+00:00,89,1.9666272808107335,1585.7593857992333
-8.046088,-34.931474,16.0,2020-07-14 22:52:44+00:00,89,1.9006459494844048,1587.6600317487178
-8.046104,-34.931483,16.0,2020-07-14 22:52:45+00:00,89,2.0286640559399416,1589.6886958046578
-8.04612,-34.931493,16.0,2020-07-14 22:52:46+00:00,89,2.0847886691843494,1591.773484473842
-8.046136,-34.931502,16.0,2020-07-14 22:52:47+00:00,89,2.028664020466741,1593.8021484943088
-8.046151,-34.931514,16.0,2020-07-14 22:52:48+00:00,89,2.121745664211483,1595.9238941585202
-8.046167,-34.931526,16.0,2020-07-14 22:52:49+00:00,89,2.2092941164803226,1598.1331882750005
-8.046182,-34.931538,16.0,2020-07-14 22:52:50+00:00,89,2.121745603519951,1600.2549338785204
-8.046199,-34.931548,16.0,2020-07-14 22:52:51+00:00,89,2.179445404660661,1602.434379283181
-8.046215,-34.931559,16.0,2020-07-14 22:52:52+00:00,89,2.145113246661365,1604.5794925298424
-8.046232,-34.931569,16.0,2020-07-14 22:52:53+00:00,89,2.179445362948709,1606.758937892791
-8.04625,-34.93158,16.0,2020-07-14 22:52:54+00:00,89,2.3309335943695833,1609.0898714871605
-8.046267,-34.931591,16.0,2020-07-14 22:52:55+00:00,89,2.2372191244944397,1611.327090611655
-8.046285,-34.931602,8.1,2020-07-14 22:52:56+00:00,89,2.330933543110203,1613.6580241547651
-8.046304,-34.931614,8.1,2020-07-14 22:52:57+00:00,89,2.4829992054874555,1616.1410233602526
-8.046324,-34.931626,8.1,2020-07-14 22:52:58+00:00,88,2.5772684605025646,1618.7182918207552
-8.046343,-34.931638,8.1,2020-07-14 22:52:59+00:00,88,2.482999140711831,1621.201290961467
-8.046361,-34.931652,8.1,2020-07-14 22:53:00+00:00,88,2.518841560584593,1623.7201325220517
-8.04638,-34.931665,8.1,2020-07-14 22:53:01+00:00,88,2.5434337263250977,1626.2635662483767
-8.046398,-34.931679,8.1,2020-07-14 22:53:02+00:00,88,2.518841477928525,1628.7824077263053
-8.046416,-34.93169,8.1,2020-07-14 22:53:03+00:00,88,2.330933351847099,1631.1133410781524
-8.046434,-34.931701,8.1,2020-07-14 22:53:04+00:00,88,2.3309333246469954,1633.4442744027995
-8.046452,-34.931712,8.1,2020-07-14 22:53:05+00:00,88,2.3309332990361384,1635.7752077018356
-8.046468,-34.931727,8.1,2020-07-14 22:53:06+00:00,88,2.4218163835349378,1638.1970240853705
-8.046484,-34.931741,8.1,2020-07-14 22:53:07+00:00,88,2.347939643953322,1640.5449637293239
-8.0465,-34.931756,8.1,2020-07-14 22:53:08+00:00,88,2.4218162972730863,1642.966780026597
-8.046524,-34.931779,8.1,2020-07-14 22:53:10+00:00,88,3.670574537800583,1646.6373545643976
-8.046548,-34.931802,6.9,2020-07-14 22:53:11+00:00,88,3.6705744374174136,1650.307929001815
-8.046563,-34.931817,6.9,2020-07-14 22:53:12+00:00,88,2.3422248769212826,1652.6501538787363
-8.046578,-34.931833,6.9,2020-07-14 22:53:13+00:00,88,2.4212997446643603,1655.0714536234007
-8.046593,-34.931848,6.9,2020-07-14 22:53:14+00:00,88,2.342224792835591,1657.4136784162363
-8.046607,-34.931864,6.9,2020-07-14 22:53:15+00:00,88,2.346908393161839,1659.760586809398
-8.046622,-34.93188,6.9,2020-07-14 22:53:16+00:00,88,2.4212996092908106,1662.181886418689
-8.046636,-34.931896,6.9,2020-07-14 22:53:17+00:00,88,2.346908300923588,1664.5287947196125
-8.046649,-34.931912,6.9,2020-07-14 22:53:18+00:00,88,2.2754622221305842,1666.804256941743
-8.046663,-34.931929,6.9,2020-07-14 22:53:19+00:00,88,2.4308342005288024,1669.2350911422718
-8.046676,-34.931945,6.9,2020-07-14 22:53:20+00:00,88,2.275462133137879,1671.5105532754096
-8.04669,-34.931962,6.9,2020-07-14 22:53:21+00:00,88,2.430834106839845,1673.9413873822496
-8.046703,-34.931979,6.9,2020-07-14 22:53:22+00:00,88,2.361928063772301,1676.3033154460218
-8.046717,-34.931996,6.9,2020-07-14 22:53:23+00:00,88,2.430834012092299,1678.734149458114
-8.046729,-34.932017,6.9,2020-07-14 22:53:24+00:00,88,2.6683026882294887,1681.4024521463434
-8.04674,-34.932037,6.9,2020-07-14 22:53:25+00:00,88,2.518001544999389,1683.9204536913428
-8.046752,-34.932058,6.9,2020-07-14 22:53:26+00:00,88,2.668302574532837,1686.5887562658756
-8.046762,-34.932075,6.9,2020-07-14 22:53:27+00:00,88,2.1759436590972463,1688.764699924973
-8.046773,-34.932092,6.9,2020-07-14 22:53:28+00:00,88,2.234187049891206,1690.9988869748643
-8.046783,-34.932109,6.9,2020-07-14 22:53:29+00:00,88,2.175943576554623,1693.1748305514188
-8.046794,-34.932127,6.9,2020-07-14 22:53:30+00:00,89,2.3274169181888262,1695.5022474696077
-8.046805,-34.932145,6.9,2020-07-14 22:53:31+00:00,89,2.3274168713154357,1697.829664340923
-8.046816,-34.932163,6.9,2020-07-14 22:53:32+00:00,89,2.3274168269125637,1700.1570811678357
-8.046826,-34.93218,6.9,2020-07-14 22:53:33+00:00,89,2.1759434076223974,1702.333024575458
-8.046836,-34.932197,6.9,2020-07-14 22:53:34+00:00,89,2.17594336809784,1704.508967943556
-8.046846,-34.932214,6.9,2020-07-14 22:53:35+00:00,89,2.1759433289260883,1706.684911272482
-8.046856,-34.932231,6.9,2020-07-14 22:53:36+00:00,89,2.17594328975439,1708.8608545622362
-8.046867,-34.932248,6.9,2020-07-14 22:53:37+00:00,89,2.2341866915767317,1711.095041253813
-8.046877,-34.932265,6.9,2020-07-14 22:53:38+00:00,89,2.175943207564546,1713.2709844613776
-8.046887,-34.932285,6.9,2020-07-14 22:53:39+00:00,89,2.466468556158439,1715.737453017536
-8.046896,-34.932304,6.9,2020-07-14 22:53:40+00:00,89,2.318876380050113,1718.056329397586
-8.046906,-34.932324,6.9,2020-07-14 22:53:41+00:00,89,2.466468464106321,1720.5227978616924
-8.046914,-34.932343,6.9,2020-07-14 22:53:42+00:00,89,2.273598921215176,1722.7963967829076
-8.046923,-34.932361,6.9,2020-07-14 22:53:43+00:00,89,2.219821542629206,1725.0162183255368
-8.046931,-34.93238,6.9,2020-07-14 22:53:44+00:00,89,2.273598840322543,1727.2898171658594
-8.046939,-34.9324,6.9,2020-07-14 22:53:45+00:00,89,2.375527831695452,1729.665344997555
-8.046947,-34.93242,6.9,2020-07-14 22:53:46+00:00,89,2.375527791420288,1732.0408727889753
-8.046955,-34.93244,6.9,2020-07-14 22:53:47+00:00,89,2.3755277511454254,1734.4164005401208
-8.046963,-34.93246,6.9,2020-07-14 22:53:48+00:00,89,2.375527711223483,1736.7919282513442
-8.046967,-34.93248,6.9,2020-07-14 22:53:49+00:00,89,2.248559663646031,1739.0404879149903
-8.046972,-34.932501,6.9,2020-07-14 22:53:50+00:00,89,2.3799761064878284,1741.4204640214782
-8.046976,-34.932521,6.9,2020-07-14 22:53:51+00:00,89,2.2485596159801617,1743.6690236374584
-8.046976,-34.932539,6.9,2020-07-14 22:53:52+00:00,89,1.984151307985388,1745.6531749454439
-8.046976,-34.932557,6.9,2020-07-14 22:53:53+00:00,89,1.9841513087686244,1747.6373262542124
-8.046976,-34.932575,6.9,2020-07-14 22:53:54+00:00,89,1.984151307985388,1749.621477562198
-8.046978,-34.932593,6.9,2020-07-14 22:53:55+00:00,89,1.9964424182819482,1751.6179199804799
-8.04698,-34.932612,6.9,2020-07-14 22:53:56+00:00,89,2.1060298105816,1753.7239497910614
-8.046981,-34.93263,6.9,2020-07-14 22:53:57+00:00,89,1.9872311928981619,1755.7111809839596
-8.046983,-34.932649,6.9,2020-07-14 22:53:58+00:00,89,2.10602979586239,1757.817210779822
-8.046985,-34.93267,6.9,2020-07-14 22:53:59+00:00,89,2.32538700674383,1760.1425977865658
-8.046988,-34.932692,6.9,2020-07-14 22:54:00+00:00,89,2.4476654364577493,1762.5902632230236
-8.04699,-34.932713,6.9,2020-07-14 22:54:01+00:00,89,2.325386978347732,1764.9156502013714
-8.046993,-34.932734,6.9,2020-07-14 22:54:02+00:00,89,2.3384999388016654,1767.2541501401731
-8.046997,-34.932756,6.9,2020-07-14 22:54:03+00:00,89,2.4650935534395493,1769.7192436936127
-8.047,-34.932777,6.9,2020-07-14 22:54:04+00:00,89,2.3384998984839815,1772.0577435920968
-8.047002,-34.932799,6.9,2020-07-14 22:54:05+00:00,89,2.435140294674267,1774.492883886771
-8.047003,-34.932822,6.9,2020-07-14 22:54:06+00:00,89,2.5377153702195945,1777.0305992569906
-8.047005,-34.932844,6.9,2020-07-14 22:54:07+00:00,89,2.4351402757363396,1779.465739532727
-8.047005,-34.932866,6.9,2020-07-14 22:54:08+00:00,89,2.4250736482168946,1781.890813180944
-8.047005,-34.932888,6.9,2020-07-14 22:54:09+00:00,89,2.42507364900013,1784.315886829944
-8.047005,-34.93291,6.9,2020-07-14 22:54:10+00:00,89,2.42507364900013,1786.740960478944
-8.047006,-34.93293,6.9,2020-07-14 22:54:11+00:00,89,2.2073847291838877,1788.9483452081279
-8.047006,-34.932949,6.9,2020-07-14 22:54:12+00:00,89,2.094381782710071,1791.042726990838
-8.047007,-34.932969,6.9,2020-07-14 22:54:13+00:00,89,2.207384723926223,1793.2501117147642
-8.047008,-34.932989,6.9,2020-07-14 22:54:14+00:00,89,2.2073847176098806,1795.457496432374
-8.04701,-34.93301,6.9,2020-07-14 22:54:15+00:00,89,2.325386865822094,1797.782883298196
-8.047011,-34.93303,6.9,2020-07-14 22:54:16+00:00,89,2.2073847025426927,1799.9902680007388
-8.047012,-34.933049,6.9,2020-07-14 22:54:17+00:00,89,2.0972997914502063,1802.087567792189
-8.047012,-34.933068,6.9,2020-07-14 22:54:18+00:00,89,2.094381751906226,1804.1819495440952
-8.047013,-34.933087,6.9,2020-07-14 22:54:19+00:00,89,2.0972997865436778,1806.279249330639
-8.047014,-34.933105,6.9,2020-07-14 22:54:20+00:00,89,1.9872310316291848,1808.266480362268
-8.047016,-34.933122,6.9,2020-07-14 22:54:21+00:00,89,1.8869297757622099,1810.1534101380303
-8.047017,-34.93314,6.9,2020-07-14 22:54:22+00:00,89,1.987231018668691,1812.1406411566988
-8.047018,-34.933159,6.9,2020-07-14 22:54:23+00:00,89,2.097299760952278,1814.237940917651
-8.047018,-34.933178,6.9,2020-07-14 22:54:24+00:00,89,2.0943817203191206,1816.3323226379703
-8.047019,-34.933197,6.9,2020-07-14 22:54:25+00:00,89,2.0972997571044165,1818.4296223950746
-8.047021,-34.933216,6.9,2020-07-14 22:54:26+00:00,89,2.106029602714178,1820.5356519977888
-8.047024,-34.933234,6.9,2020-07-14 22:54:27+00:00,89,2.0117004901723488,1822.5473524879612
-8.047026,-34.933253,6.9,2020-07-14 22:54:28+00:00,89,2.1060295757118808,1824.653382063673
-8.047028,-34.93327,6.9,2020-07-14 22:54:29+00:00,89,1.886929720018874,1826.5403117836918
-8.04703,-34.933287,6.9,2020-07-14 22:54:30+00:00,89,1.8869297112576473,1828.4272414949494
-8.047032,-34.933304,6.9,2020-07-14 22:54:31+00:00,89,1.8869297024964309,1830.3141711974458
-8.047033,-34.93332,6.9,2020-07-14 22:54:32+00:00,89,1.767153988509016,1832.081325185955
-8.047033,-34.933337,6.9,2020-07-14 22:54:33+00:00,89,1.8739204181925155,1833.9552456041474
-8.047034,-34.933353,6.9,2020-07-14 22:54:34+00:00,89,1.7671539846558415,1835.7223995888032
-8.047034,-34.933373,6.9,2020-07-14 22:54:35+00:00,89,2.204612252030041,1837.9270118408333
-8.047034,-34.933392,6.9,2020-07-14 22:54:36+00:00,89,2.094381638175362,1840.0213934790086
-8.047034,-34.933412,6.9,2020-07-14 22:54:37+00:00,89,2.2046122512468047,1842.2260057302553
-8.047034,-34.933432,6.9,2020-07-14 22:54:38+00:00,89,2.204612252030041,1844.4306179822854
-8.047034,-34.933451,6.9,2020-07-14 22:54:39+00:00,89,2.094381638175362,1846.5249996204607
-8.047034,-34.933471,6.9,2020-07-14 22:54:40+00:00,89,2.2046122512468047,1848.7296118717074
-8.047035,-34.933491,6.9,2020-07-14 22:54:41+00:00,89,2.207384571771395,1850.9369964434788
-8.047036,-34.933512,6.9,2020-07-14 22:54:42+00:00,89,2.3174833181790713,1853.2544797616579
-8.047037,-34.933532,6.9,2020-07-14 22:54:43+00:00,89,2.207384561256088,1855.461864322914
-8.047039,-34.933552,6.9,2020-07-14 22:54:44+00:00,89,2.2156807131112877,1857.6775450360253
-8.04704,-34.933571,6.9,2020-07-14 22:54:45+00:00,89,2.0972996494793827,1859.7748446855046
-8.047042,-34.933591,6.9,2020-07-14 22:54:46+00:00,89,2.215680696280018,1861.9905253817847
-8.047046,-34.933611,6.9,2020-07-14 22:54:47+00:00,89,2.248559244462129,1864.2390846262467
-8.04705,-34.93363,6.9,2020-07-14 22:54:48+00:00,89,2.1405928822114095,1866.3796775084581
-8.047054,-34.93365,6.9,2020-07-14 22:54:49+00:00,89,2.2485592027592007,1868.6282367112174
-8.047057,-34.93367,6.9,2020-07-14 22:54:50+00:00,89,2.229438947106904,1870.8576756583243
-8.047059,-34.933689,6.9,2020-07-14 22:54:51+00:00,89,2.1060294074485055,1872.9637050657727
-8.047062,-34.933709,6.9,2020-07-14 22:54:52+00:00,89,2.229438920114643,1875.1931439858874
-8.047063,-34.933728,6.9,2020-07-14 22:54:53+00:00,89,2.0972995299239208,1877.2904435158114
-8.047065,-34.933746,6.9,2020-07-14 22:54:54+00:00,89,1.9964419983284787,1879.2868855141398
-8.047066,-34.933765,6.9,2020-07-14 22:54:55+00:00,89,2.097299514851384,1881.3841850289912
-8.047066,-34.933786,6.9,2020-07-14 22:54:56+00:00,89,2.3148426819535297,1883.6990277109446
-8.047065,-34.933806,6.9,2020-07-14 22:54:57+00:00,89,2.2073844049022684,1885.906412115847
-8.047065,-34.933827,6.9,2020-07-14 22:54:58+00:00,89,2.314842688411199,1888.221254804258
-8.047065,-34.933847,6.9,2020-07-14 22:54:59+00:00,89,2.2046120837162815,1890.4258668879743
-8.047064,-34.933868,6.9,2020-07-14 22:55:00+00:00,89,2.317483152701777,1892.743350040676
-8.047064,-34.933888,6.9,2020-07-14 22:55:01+00:00,89,2.2046120899037374,1894.9479621305798
-8.047065,-34.933909,6.9,2020-07-14 22:55:02+00:00,89,2.317483152701777,1897.2654452832815
-8.047065,-34.933931,6.9,2020-07-14 22:55:03+00:00,89,2.4250732923228795,1899.6905185756043
-8.047066,-34.933952,6.9,2020-07-14 22:55:04+00:00,88,2.3174831474458992,1902.0080017230503
-8.047067,-34.933972,6.9,2020-07-14 22:55:05+00:00,88,2.2073843992917377,1904.215386122342
-8.047067,-34.933993,6.9,2020-07-14 22:55:06+00:00,88,2.3148426770623325,1906.5302287994043
-8.047068,-34.934013,6.9,2020-07-14 22:55:07+00:00,88,2.207384394386979,1908.7376131937913
-8.047068,-34.934036,6.9,2020-07-14 22:55:08+00:00,88,2.535303877589996,1911.2729170713812
-8.047068,-34.93406,6.9,2020-07-14 22:55:09+00:00,88,2.6455344814742796,1913.9184515528555
-8.047068,-34.934083,6.9,2020-07-14 22:55:10+00:00,88,2.535303877589996,1916.4537554304454
-8.047068,-34.934104,6.9,2020-07-14 22:55:11+00:00,88,2.3148426706046643,1918.7685981010502
-8.047067,-34.934126,6.9,2020-07-14 22:55:12+00:00,88,2.4275938468154217,1921.1961919478656
-8.047067,-34.934147,6.9,2020-07-14 22:55:13+00:00,88,2.3148426770623325,1923.511034624928
-8.047067,-34.93417,6.9,2020-07-14 22:55:14+00:00,88,2.535303883804852,1926.0463385087328
-8.047067,-34.934193,6.9,2020-07-14 22:55:15+00:00,88,2.535303883804852,1928.5816423925376
-8.047067,-34.934216,6.9,2020-07-14 22:55:16+00:00,88,2.535303883804852,1931.1169462763423
-8.047067,-34.934239,6.9,2020-07-14 22:55:17+00:00,88,2.535303883804852,1933.652250160147
-8.047067,-34.934262,6.9,2020-07-14 22:55:18+00:00,89,2.535303883804852,1936.1875540439519
-8.047067,-34.934285,6.9,2020-07-14 22:55:19+00:00,89,2.535303884588087,1938.72285792854
-8.047068,-34.934308,6.9,2020-07-14 22:55:20+00:00,89,2.537714966357654,1941.2605728948977
-8.047068,-34.934331,6.9,2020-07-14 22:55:21+00:00,89,2.535303877589996,1943.7958767724876
-8.047069,-34.934354,6.9,2020-07-14 22:55:22+00:00,89,2.5377149607524405,1946.3335917332402
-8.04707,-34.934378,6.9,2020-07-14 22:55:23+00:00,89,2.647845185704829,1948.981436918945
-8.04707,-34.934402,6.9,2020-07-14 22:55:24+00:00,89,2.645534467720908,1951.626971386666
-8.047071,-34.934426,6.9,2020-07-14 22:55:25+00:00,89,2.647845179042715,1954.2748165657085
-8.04707,-34.934447,6.9,2020-07-14 22:55:26+00:00,89,2.317483119402054,1956.5922996851107
-8.047069,-34.934467,6.9,2020-07-14 22:55:27+00:00,89,2.207384383518779,1958.7996840686294
-8.047069,-34.934492,6.9,2020-07-14 22:55:28+00:00,89,2.7557650778200493,1961.5554491464495
-8.047069,-34.934516,6.9,2020-07-14 22:55:29+00:00,89,2.645534474989212,1964.2009836214388
-8.047069,-34.934541,6.9,2020-07-14 22:55:30+00:00,89,2.7557650778200493,1966.956748699259
-8.04707,-34.934561,6.9,2020-07-14 22:55:31+00:00,89,2.207384383518779,1969.1641330827777
-8.047072,-34.93458,6.9,2020-07-14 22:55:32+00:00,89,2.10602934048924,1971.2701624232668
-8.047073,-34.9346,6.9,2020-07-14 22:55:33+00:00,89,2.2073843677458065,1973.4775467910126
-8.047077,-34.93462,6.9,2020-07-14 22:55:34+00:00,89,2.2485590807898155,1975.7261058718025
-8.047081,-34.934641,6.9,2020-07-14 22:55:35+00:00,89,2.3567350375929563,1978.0828409093954
-8.047085,-34.934661,6.9,2020-07-14 22:55:36+00:00,89,2.2485590387339487,1980.3313999481293
-8.047088,-34.934682,6.9,2020-07-14 22:55:37+00:00,89,2.338499404236869,1982.6698993523662
-8.047092,-34.934702,6.9,2020-07-14 22:55:38+00:00,89,2.2485590008762926,1984.9184583532424
-8.047095,-34.934723,6.9,2020-07-14 22:55:39+00:00,89,2.3384993642721215,1987.2569577175145
-8.047097,-34.934743,6.9,2020-07-14 22:55:40+00:00,90,2.21568039935278,1989.4726381168673
-8.047099,-34.934762,6.9,2020-07-14 22:55:41+00:00,90,2.1060292027230134,1991.5786673195903
-8.0471,-34.934782,6.9,2020-07-14 22:55:42+00:00,90,2.207384220495762,1993.786051540086
-8.047102,-34.934802,6.9,2020-07-14 22:55:43+00:00,90,2.215680373770965,1996.001731913857
-8.047101,-34.934824,6.9,2020-07-14 22:55:44+00:00,89,2.4275936438268135,1998.4293255576838
-8.047101,-34.934846,6.9,2020-07-14 22:55:45+00:00,89,2.425073078315261,2000.8543986359991
-8.0471,-34.934868,6.9,2020-07-14 22:55:46+00:00,89,2.427593651198242,2003.2819922871975
-8.047098,-34.934889,6.9,2020-07-14 22:55:47+00:00,89,2.3253863564572153,2005.6073786436546
-8.047097,-34.934909,6.9,2020-07-14 22:55:48+00:00,89,2.207384230658196,2007.8147628743127
-8.047095,-34.93493,6.9,2020-07-14 22:55:49+00:00,89,2.3253863739889615,2010.1401492483017
-8.047094,-34.934951,6.9,2020-07-14 22:55:50+00:00,89,2.317482983380153,2012.4576322316818
-8.047092,-34.934973,6.9,2020-07-14 22:55:51+00:00,89,2.4351397488472735,2014.892771980529
-8.047091,-34.934994,6.9,2020-07-14 22:55:52+00:00,89,2.317483000912219,2017.2102549814413
-8.04709,-34.935014,6.9,2020-07-14 22:55:53+00:00,89,2.2073842702848543,2019.417639251726
-8.04709,-34.935035,6.9,2020-07-14 22:55:54+00:00,88,2.3148425457669477,2021.732481797493
-8.047089,-34.935055,6.9,2020-07-14 22:55:55+00:00,88,2.2073842773070074,2023.9398660748
-8.047091,-34.935076,6.9,2020-07-14 22:55:56+00:00,88,2.3253864072878394,2026.2652524820878
-8.047092,-34.935098,6.9,2020-07-14 22:55:57+00:00,88,2.4275937044842117,2028.692846186572
-8.047094,-34.935119,6.9,2020-07-14 22:55:58+00:00,88,2.3253863908148213,2031.018232577387
-8.047093,-34.935138,6.9,2020-07-14 22:55:59+00:00,88,2.097299370763213,2033.1155319481502
-8.047093,-34.935157,6.9,2020-07-14 22:56:00+00:00,88,2.0943813352688427,2035.209913283419
-8.047092,-34.935176,6.9,2020-07-14 22:56:01+00:00,89,2.0972993774342004,2037.307212660853
-8.047092,-34.935198,6.9,2020-07-14 22:56:02+00:00,89,2.4250731318172547,2039.7322857926704
-8.047092,-34.93522,6.9,2020-07-14 22:56:03+00:00,89,2.4250731318172547,2042.1573589244877
-8.047092,-34.935242,6.9,2020-07-14 22:56:04+00:00,89,2.4250731318172547,2044.582432056305
-8.047093,-34.935263,6.9,2020-07-14 22:56:05+00:00,89,2.3174829942448083,2046.8999150505497
-8.047095,-34.935283,6.9,2020-07-14 22:56:06+00:00,89,2.215680411632266,2049.115595462182
